t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp,Jsq,Jmax
31.252,0.027907611005151805,0.004532874684493342,0.00017391789652289766,0.0006648578457695559,3.5204804788099915e-5,4,0.01741009468565261,0.13102981822599247,0.19958024840483773
31.517,0.02742192044234501,0.004452896245205506,0.0001726903459486955,0.0006672774976367542,3.740323765961565e-5,4,0.01666903684820715,0.1280814547494595,0.19705054598376348
31.762,0.027174609085711926,0.004381415378913706,0.00017155172842021763,0.0006693233643845292,3.946265422192617e-5,4,0.01564201378721004,0.12550164378940068,0.19480210006995005
32.006,0.027055739665079542,0.004311393172582092,0.0001704072591932275,0.0006712337963248575,4.1570781222421304e-5,4,0.014685828727922472,0.12302218284759799,0.19260003744947857
32.252,0.027014760548870868,0.004241628146920629,0.00016927479675595146,0.0006730978550859818,4.374221635083491e-5,4,0.014341915877598883,0.12058673787217451,0.1903355407939081
32.518,0.027027476862214926,0.004165089876088168,0.00016805661862838594,0.0006751890349622878,4.617430607940219e-5,4,0.015113461477592034,0.11792676693540614,0.18766231873174813
32.764,0.027077368172532066,0.004093045155905304,0.00016693533413918583,0.0006772903190907955,4.849259435074745e-5,4,0.01647478072813368,0.11541102532028305,0.18499699986401372
33.01,0.02714180960736458,0.0040199192521307575,0.00016582796821444453,0.0006796164681378648,5.0872481827512415e-5,4,0.017935391642336252,0.11283478727577802,0.18206882309023453
33.255,0.027177111314632012,0.003946317703876204,0.00016472136632897667,0.0006821863785340767,5.330734522884728e-5,4,0.01938538913906825,0.11021188701843967,0.178951464259515
33.502,0.027106066129116084,0.0038730060693204955,0.00016361129519074078,0.0006849797931514159,5.5787747569777694e-5,4,0.020665293432032952,0.1075634801948487,0.17582518367753275
33.769,0.026806404822010105,0.003794791789377124,0.0001624100673960159,0.0006881961891149703,5.851547647284742e-5,4,0.021621590347654318,0.10470086955479352,0.17249423077818554
34.016,0.026307602068662117,0.0037244368123160363,0.00016130129323577567,0.0006912597577049293,6.106204465173338e-5,4,0.022057577544164188,0.1021013934070481,0.16946536964770303
34.264,0.02571291062614103,0.0036565756491468357,0.00016018474659236503,0.0006943172118005705,6.362429793640677e-5,4,0.022395226128722825,0.09958542777351133,0.16655659118119406
34.512,0.025199514360924803,0.003591880821816153,0.00015906098139250167,0.0006972637015204458,6.61927273713501e-5,4,0.02266997737489007,0.09719543585115514,0.16387896909313635
34.761,0.024859463891805957,0.003530882716252924,0.0001579667852330988,0.0007000038045816857,6.87614174241895e-5,4,0.023092809538955313,0.09496545794656744,0.16152709307170293
35.009,0.0246164654636526,0.0034738770625002404,0.00015693824219322752,0.0007024682444533282,7.13256908235548e-5,4,0.02354935514022178,0.09291598137030399,0.15958538989764326
35.258,0.024282332326045205,0.0034208384451474847,0.00015594423291678635,0.000704622832657753,7.388070623053323e-5,4,0.02399840690917923,0.09105450079357284,0.15811829147036155
35.507,0.023721826783554677,0.003371370997612696,0.00015497625482833316,0.0007064787012365061,7.641916727613286e-5,4,0.02436492685377733,0.08937006470738479,0.15701871242971627
35.756,0.02298705848139324,0.0033247379821635644,0.0001540045880309547,0.0007080939013435971,7.893319650193638e-5,4,0.024682111450962566,0.08783099975274124,0.15618482249622473
36.005,0.022273884815108246,0.0032799720153360505,0.00015300813028302357,0.0007095521104047912,8.141362992996557e-5,4,0.024867541092742074,0.08639269253910196,0.1554098169404568
